city,latitude,longitude,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,shortwave_radiation_sum,wind_speed_10m_max,wind_gusts_10m_max
Vinh,18.67,105.69,2023-02-05,25.2,20.4,22.1,1.8,9.82,13.1,27.4
Vinh,18.67,105.69,2023-02-06,24.5,19.5,21.6,0.1,9.71,13.1,24.1
Vinh,18.67,105.69,2023-02-07,24.9,19.1,21.6,0.0,8.81,12.9,22.0
Vinh,18.67,105.69,2023-02-08,25.5,20.9,22.7,0.1,10.77,15.9,27.0
Vinh,18.67,105.69,2023-02-09,25.1,21.5,22.9,0.3,7.19,14.1,25.2
Vinh,18.67,105.69,2023-02-10,24.6,21.1,22.6,3.3,8.41,14.6,27.7
Vinh,18.67,105.69,2023-02-11,26.5,20.0,23.3,8.9,16.78,18.1,30.6
Vinh,18.67,105.69,2023-02-12,32.0,21.2,25.3,0.0,18.72,16.7,27.7
Vinh,18.67,105.69,2023-02-13,29.7,21.0,24.1,0.0,19.46,12.6,27.4
Vinh,18.67,105.69,2023-02-14,21.5,17.6,19.6,15.1,3.84,23.1,42.1
Vinh,18.67,105.69,2023-02-15,17.8,15.6,16.9,4.8,4.81,22.2,42.5
Vinh,18.67,105.69,2023-02-16,17.4,14.9,16.6,12.6,4.56,20.9,37.8
Vinh,18.67,105.69,2023-02-17,19.6,15.2,17.4,0.6,6.3,10.4,21.2
Vinh,18.67,105.69,2023-02-18,22.4,14.6,18.8,0.0,12.36,14.2,29.5
Vinh,18.67,105.69,2023-02-19,22.4,18.2,20.2,4.8,11.46,21.6,40.0
Vinh,18.67,105.69,2023-02-20,22.1,16.6,19.5,2.0,18.81,15.5,30.6
Vinh,18.67,105.69,2023-02-21,22.9,15.9,19.6,0.1,15.92,16.5,32.8
Vinh,18.67,105.69,2023-02-22,23.4,18.7,20.4,2.0,13.81,13.7,25.9
Vinh,18.67,105.69,2023-02-23,22.6,18.9,20.4,0.0,13.4,11.9,24.1
Vinh,18.67,105.69,2023-02-24,22.9,17.2,20.2,1.7,12.34,23.4,41.0
Vinh,18.67,105.69,2023-02-25,20.5,15.5,18.2,0.7,14.0,20.6,38.9
Vinh,18.67,105.69,2023-02-26,19.9,14.3,17.6,0.0,16.69,27.1,50.4
Vinh,18.67,105.69,2023-02-27,20.5,12.4,17.0,0.0,16.25,18.1,35.6
Vinh,18.67,105.69,2023-02-28,21.3,15.4,18.2,0.0,11.88,13.8,27.7
Vinh,18.67,105.69,2023-03-01,21.8,14.6,18.6,0.1,14.41,14.8,30.2
Vinh,18.67,105.69,2023-03-02,23.2,18.0,20.0,0.0,19.27,15.8,33.1
Vinh,18.67,105.69,2023-03-03,22.9,14.9,19.0,0.0,18.57,13.4,29.2
Vinh,18.67,105.69,2023-03-04,22.5,17.4,19.6,1.2,15.63,20.0,38.5
Vinh,18.67,105.69,2023-03-05,22.1,15.7,19.0,0.0,18.09,14.3,30.2
Vinh,18.67,105.69,2023-03-06,22.9,15.9,19.6,0.0,15.89,14.0,27.0
Vinh,18.67,105.69,2023-03-07,23.1,16.9,20.4,0.1,14.93,14.9,27.4
Vinh,18.67,105.69,2023-03-08,24.4,18.3,21.0,0.1,18.21,14.0,29.9
Vinh,18.67,105.69,2023-03-09,24.1,18.1,20.9,0.0,16.52,12.0,26.3
Vinh,18.67,105.69,2023-03-10,25.6,16.9,20.7,0.0,20.28,15.9,32.0
Vinh,18.67,105.69,2023-03-11,24.5,18.5,21.6,0.4,14.17,17.4,33.5
Vinh,18.67,105.69,2023-03-12,25.4,18.7,22.1,0.0,17.13,12.8,28.1
Vinh,18.67,105.69,2023-03-13,21.2,16.8,19.7,1.0,6.4,27.7,52.6
Vinh,18.67,105.69,2023-03-14,23.5,15.4,19.4,0.0,20.54,17.3,35.6
Vinh,18.67,105.69,2023-03-15,25.4,16.8,21.0,0.2,13.66,15.9,30.6
Vinh,18.67,105.69,2023-03-16,25.4,19.9,22.7,0.3,14.68,16.2,32.8
Vinh,18.67,105.69,2023-03-17,25.8,19.4,22.5,0.2,15.16,16.3,33.1
Vinh,18.67,105.69,2023-03-18,25.9,19.4,22.6,0.0,16.89,17.7,35.3
Vinh,18.67,105.69,2023-03-19,26.2,19.0,22.8,0.6,13.81,15.5,28.8
Vinh,18.67,105.69,2023-03-20,27.5,21.0,24.1,0.0,17.16,12.8,26.6
Vinh,18.67,105.69,2023-03-21,35.2,21.7,27.6,0.0,19.61,15.6,26.3
Vinh,18.67,105.69,2023-03-22,35.8,23.0,29.7,0.0,20.52,17.7,33.1
Vinh,18.67,105.69,2023-03-23,36.5,27.1,31.2,0.0,20.92,19.2,32.8
Vinh,18.67,105.69,2023-03-24,37.2,25.0,30.1,0.0,21.8,20.7,34.9
Vinh,18.67,105.69,2023-03-25,29.2,23.6,26.0,0.0,18.78,11.9,26.3
Vinh,18.67,105.69,2023-03-26,24.9,22.8,23.8,17.3,5.5,18.5,35.3
Vinh,18.67,105.69,2023-03-27,22.9,20.9,21.7,7.6,4.6,18.7,35.3
Vinh,18.67,105.69,2023-03-28,22.4,19.0,20.8,8.8,6.76,16.3,31.7
Vinh,18.67,105.69,2023-03-29,23.3,20.1,21.7,1.8,9.13,11.4,23.4
Vinh,18.67,105.69,2023-03-30,24.0,21.2,22.6,2.6,6.97,10.1,20.5
Vinh,18.67,105.69,2023-03-31,25.3,22.0,23.6,7.3,11.23,14.6,28.8
Vinh,18.67,105.69,2023-04-01,28.2,22.8,24.6,0.0,13.63,14.5,28.4
Vinh,18.67,105.69,2023-04-02,31.3,22.9,26.4,0.0,19.75,12.7,26.6
Vinh,18.67,105.69,2023-04-03,33.6,23.0,28.2,0.0,21.61,12.0,22.0
Vinh,18.67,105.69,2023-04-04,35.2,23.2,29.5,0.0,22.67,18.5,33.1
Vinh,18.67,105.69,2023-04-05,36.9,25.9,30.1,0.0,22.86,16.3,27.7
Vinh,18.67,105.69,2023-04-06,33.0,22.7,27.0,0.0,22.74,15.6,31.3
Vinh,18.67,105.69,2023-04-07,25.1,23.0,23.8,6.9,5.68,14.8,29.2
Vinh,18.67,105.69,2023-04-08,23.2,20.5,22.5,17.2,4.94,21.3,37.4
Vinh,18.67,105.69,2023-04-09,23.8,19.4,21.5,1.4,10.7,11.7,24.1
Vinh,18.67,105.69,2023-04-10,26.3,19.9,23.2,0.1,14.67,11.8,24.1
Vinh,18.67,105.69,2023-04-11,29.0,22.1,25.0,0.0,19.41,13.7,27.0
Vinh,18.67,105.69,2023-04-12,28.2,23.6,25.9,0.2,13.43,16.8,32.8
Vinh,18.67,105.69,2023-04-13,28.2,24.9,26.4,0.2,14.14,20.8,39.2
Vinh,18.67,105.69,2023-04-14,29.6,24.0,26.4,0.0,19.92,15.1,31.0
Vinh,18.67,105.69,2023-04-15,26.5,24.4,25.3,14.5,7.19,19.2,38.9
Vinh,18.67,105.69,2023-04-16,27.4,23.5,25.2,0.1,14.75,10.0,19.4
Vinh,18.67,105.69,2023-04-17,30.0,22.4,26.2,0.0,22.6,15.9,31.0
Vinh,18.67,105.69,2023-04-18,36.3,24.5,29.7,0.0,23.35,11.5,19.8
Vinh,18.67,105.69,2023-04-19,36.8,26.5,31.5,0.0,23.09,23.8,42.8
Vinh,18.67,105.69,2023-04-20,30.9,25.5,28.5,0.0,22.05,14.8,31.0
Vinh,18.67,105.69,2023-04-21,32.7,26.9,30.1,0.0,22.67,11.1,24.8
Vinh,18.67,105.69,2023-04-22,34.2,26.5,29.8,0.0,22.93,17.6,29.5
Vinh,18.67,105.69,2023-04-23,33.5,26.1,29.2,0.0,23.28,17.2,31.3
Vinh,18.67,105.69,2023-04-24,31.9,24.8,27.8,0.0,22.23,18.8,52.2
Vinh,18.67,105.69,2023-04-25,28.4,23.5,25.5,7.8,13.53,26.6,49.7
Vinh,18.67,105.69,2023-04-26,24.2,21.5,22.8,9.5,7.56,21.3,38.2
Vinh,18.67,105.69,2023-04-27,28.5,20.4,24.6,0.0,20.52,16.5,32.4
Vinh,18.67,105.69,2023-04-28,29.9,22.5,26.4,0.1,19.6,16.2,32.0
Vinh,18.67,105.69,2023-04-29,29.0,24.0,26.1,10.7,14.12,15.5,30.2
Vinh,18.67,105.69,2023-04-30,25.5,23.0,24.0,3.5,10.21,20.2,34.9
Vinh,18.67,105.69,2023-05-01,27.6,21.4,24.5,0.0,23.28,14.8,30.2
Vinh,18.67,105.69,2023-05-02,29.4,21.4,25.7,0.1,21.34,16.8,31.7
Vinh,18.67,105.69,2023-05-03,31.0,23.5,27.1,0.2,21.11,15.1,31.0
Vinh,18.67,105.69,2023-05-04,33.8,24.6,29.1,0.0,24.14,16.7,28.4
Vinh,18.67,105.69,2023-05-05,38.0,27.2,32.5,0.0,24.96,19.7,38.5
Vinh,18.67,105.69,2023-05-06,39.3,28.5,33.9,0.0,24.76,15.0,26.3
Vinh,18.67,105.69,2023-05-07,39.0,28.0,32.3,0.1,23.59,12.9,43.2
Vinh,18.67,105.69,2023-05-08,29.0,26.5,27.8,2.9,10.77,18.9,34.9
Vinh,18.67,105.69,2023-05-09,29.1,25.8,27.3,1.7,19.39,14.8,31.0
Vinh,18.67,105.69,2023-05-10,30.5,24.9,27.4,5.5,19.56,15.3,31.0
Vinh,18.67,105.69,2023-05-11,29.3,24.6,26.6,26.3,16.24,14.7,30.2
Vinh,18.67,105.69,2023-05-12,25.3,23.0,24.2,33.7,7.87,26.1,46.8
Vinh,18.67,105.69,2023-05-13,26.0,22.2,24.0,0.6,11.43,14.9,29.2
Vinh,18.67,105.69,2023-05-14,27.1,21.8,24.3,0.0,24.12,12.0,26.3
Vinh,18.67,105.69,2023-05-15,29.3,22.3,25.8,0.0,22.37,15.8,29.5
Vinh,18.67,105.69,2023-05-16,35.5,24.3,29.7,0.0,25.78,15.8,31.0
Vinh,18.67,105.69,2023-05-17,35.6,26.6,30.9,0.0,26.23,23.2,42.1
Vinh,18.67,105.69,2023-05-18,37.5,26.5,31.7,0.0,25.79,11.9,24.1
Vinh,18.67,105.69,2023-05-19,35.4,27.2,31.5,0.0,25.11,14.5,24.8
Vinh,18.67,105.69,2023-05-20,36.2,27.2,31.6,1.1,24.44,11.5,26.3
Vinh,18.67,105.69,2023-05-21,36.7,28.4,31.8,0.0,25.46,14.4,27.7
Vinh,18.67,105.69,2023-05-22,37.6,27.3,32.4,0.0,25.73,14.8,29.5
Vinh,18.67,105.69,2023-05-23,36.0,29.4,31.8,0.0,22.63,15.5,30.6
Vinh,18.67,105.69,2023-05-24,33.2,26.9,29.5,16.8,21.74,14.8,32.8
Vinh,18.67,105.69,2023-05-25,31.9,26.0,29.0,0.7,20.73,10.2,20.9
Vinh,18.67,105.69,2023-05-26,31.9,26.4,28.8,8.9,22.2,9.8,24.8
Vinh,18.67,105.69,2023-05-27,32.2,26.2,28.9,2.8,24.13,11.7,25.9
Vinh,18.67,105.69,2023-05-28,30.7,26.6,28.8,1.3,24.26,15.9,32.8
Vinh,18.67,105.69,2023-05-29,30.5,25.9,28.3,0.5,22.87,14.8,31.0
Vinh,18.67,105.69,2023-05-30,32.3,25.3,28.8,0.0,25.83,14.9,31.3
Vinh,18.67,105.69,2023-05-31,34.8,25.9,30.1,0.0,25.88,14.1,27.0
Vinh,18.67,105.69,2023-06-01,36.9,27.0,31.9,0.0,26.13,12.2,25.9
Vinh,18.67,105.69,2023-06-02,36.5,28.8,32.2,0.0,25.32,18.4,32.8
Vinh,18.67,105.69,2023-06-03,35.8,27.9,31.8,0.0,25.07,14.0,32.0
Vinh,18.67,105.69,2023-06-04,34.7,27.7,30.7,5.8,23.7,9.7,23.4
Vinh,18.67,105.69,2023-06-05,33.3,26.2,29.5,12.8,20.34,13.5,28.4
Vinh,18.67,105.69,2023-06-06,30.1,25.5,27.8,9.8,19.13,13.8,30.6
Vinh,18.67,105.69,2023-06-07,30.8,24.8,28.1,4.6,17.83,10.0,22.7
Vinh,18.67,105.69,2023-06-08,33.6,26.6,30.3,0.8,18.73,11.8,24.8
Vinh,18.67,105.69,2023-06-09,31.4,27.6,29.1,6.8,17.88,14.3,27.7
Vinh,18.67,105.69,2023-06-10,34.9,26.8,30.3,0.4,22.28,15.6,31.0
Vinh,18.67,105.69,2023-06-11,35.5,27.5,30.3,5.4,23.51,15.0,35.6
Vinh,18.67,105.69,2023-06-12,35.0,26.2,30.4,0.0,22.1,13.0,28.8
Vinh,18.67,105.69,2023-06-13,35.3,28.1,31.5,0.0,21.6,21.3,40.7
Vinh,18.67,105.69,2023-06-14,35.2,28.9,31.5,0.7,19.08,18.0,38.2
Vinh,18.67,105.69,2023-06-15,36.7,28.5,32.3,0.0,21.66,17.4,41.0
Vinh,18.67,105.69,2023-06-16,37.2,27.7,32.6,0.4,23.53,14.7,35.6
Vinh,18.67,105.69,2023-06-17,37.5,28.1,32.7,0.0,24.41,14.5,35.6
Vinh,18.67,105.69,2023-06-18,34.3,27.1,29.8,16.6,15.44,11.1,35.3
Vinh,18.67,105.69,2023-06-19,34.7,26.6,30.5,0.0,19.05,11.4,24.1
Vinh,18.67,105.69,2023-06-20,36.0,27.2,31.8,0.0,24.98,12.6,27.4
Vinh,18.67,105.69,2023-06-21,37.4,28.2,32.5,0.5,25.06,15.8,34.9
Vinh,18.67,105.69,2023-06-22,38.2,27.7,33.0,1.1,24.94,21.6,42.8
Vinh,18.67,105.69,2023-06-23,38.3,29.2,33.0,0.7,21.21,17.9,38.9
Vinh,18.67,105.69,2023-06-24,32.0,28.4,29.7,3.5,8.5,8.7,16.2
Vinh,18.67,105.69,2023-06-25,31.6,26.1,28.6,7.6,13.91,9.7,26.6
Vinh,18.67,105.69,2023-06-26,29.1,25.6,27.4,11.7,11.14,7.0,22.0
Vinh,18.67,105.69,2023-06-27,31.5,26.0,28.7,2.3,15.45,8.7,23.0
Vinh,18.67,105.69,2023-06-28,32.2,25.9,29.1,0.7,21.67,10.6,26.6
Vinh,18.67,105.69,2023-06-29,34.7,26.4,30.6,0.1,24.93,17.9,33.5
Vinh,18.67,105.69,2023-06-30,37.2,27.2,32.4,0.0,25.49,10.7,29.2
Vinh,18.67,105.69,2023-07-01,37.5,28.6,33.1,0.0,25.55,15.6,36.7
Vinh,18.67,105.69,2023-07-02,37.6,28.5,33.2,0.0,24.94,16.1,37.1
Vinh,18.67,105.69,2023-07-03,37.1,28.4,32.7,0.0,22.72,14.5,33.1
Vinh,18.67,105.69,2023-07-04,36.5,28.2,32.3,0.1,22.45,20.2,42.1
Vinh,18.67,105.69,2023-07-05,36.5,28.5,32.1,1.2,25.05,14.9,33.1
Vinh,18.67,105.69,2023-07-06,37.2,27.8,32.5,0.4,25.23,17.2,37.8
Vinh,18.67,105.69,2023-07-07,37.2,28.3,32.6,0.0,25.26,20.8,40.7
Vinh,18.67,105.69,2023-07-08,38.5,28.9,32.7,2.2,25.15,20.3,41.0
Vinh,18.67,105.69,2023-07-09,36.3,28.0,31.7,1.3,24.67,13.3,34.9
Vinh,18.67,105.69,2023-07-10,37.0,28.4,31.9,0.6,24.8,13.6,28.1
Vinh,18.67,105.69,2023-07-11,36.8,28.1,32.3,0.0,24.84,14.8,30.6
Vinh,18.67,105.69,2023-07-12,38.6,27.9,33.5,0.1,25.2,19.2,39.2
Vinh,18.67,105.69,2023-07-13,40.0,28.9,34.3,0.2,26.08,19.9,40.0
Vinh,18.67,105.69,2023-07-14,38.8,30.9,34.1,0.0,24.46,16.3,34.2
Vinh,18.67,105.69,2023-07-15,37.4,26.7,31.2,8.3,22.99,13.8,37.8
Vinh,18.67,105.69,2023-07-16,32.5,25.5,29.0,7.3,18.74,12.7,28.4
Vinh,18.67,105.69,2023-07-17,34.8,25.9,30.3,3.6,15.42,14.7,29.2
Vinh,18.67,105.69,2023-07-18,35.8,28.0,31.2,0.1,17.95,17.5,32.4
Vinh,18.67,105.69,2023-07-19,32.8,26.9,29.1,7.1,21.17,12.9,32.8
Vinh,18.67,105.69,2023-07-20,30.7,24.8,27.8,11.3,20.34,14.6,31.3
Vinh,18.67,105.69,2023-07-21,30.5,25.5,27.8,8.4,19.4,17.6,34.6
Vinh,18.67,105.69,2023-07-22,31.4,25.5,28.5,3.5,23.98,15.2,30.2
Vinh,18.67,105.69,2023-07-23,32.2,25.5,29.2,1.3,25.25,16.8,32.8
Vinh,18.67,105.69,2023-07-24,32.3,25.9,29.3,0.9,25.48,17.7,36.0
Vinh,18.67,105.69,2023-07-25,32.7,26.8,29.7,2.3,25.03,14.8,32.4
Vinh,18.67,105.69,2023-07-26,36.0,26.2,31.0,0.0,25.53,16.2,33.5
Vinh,18.67,105.69,2023-07-27,38.8,29.0,33.4,0.0,24.88,22.1,43.2
Vinh,18.67,105.69,2023-07-28,38.4,28.0,31.6,5.2,23.67,24.1,43.9
Vinh,18.67,105.69,2023-07-29,32.4,27.1,29.3,8.1,19.49,8.0,23.4
Vinh,18.67,105.69,2023-07-30,33.2,27.1,29.7,10.5,22.71,10.5,25.2
Vinh,18.67,105.69,2023-07-31,33.3,26.1,30.0,1.8,19.1,15.7,32.0
Vinh,18.67,105.69,2023-08-01,31.6,26.4,28.6,1.3,10.63,10.3,20.9
Vinh,18.67,105.69,2023-08-02,27.6,25.9,26.8,22.8,5.51,18.0,29.2
Vinh,18.67,105.69,2023-08-03,30.4,25.5,27.4,9.4,13.95,14.9,32.4
Vinh,18.67,105.69,2023-08-04,29.4,25.3,27.3,20.8,8.23,12.1,23.8
Vinh,18.67,105.69,2023-08-05,29.6,26.0,27.8,6.4,10.01,19.7,36.0
Vinh,18.67,105.69,2023-08-06,29.1,27.0,28.0,1.6,8.11,19.9,35.3
Vinh,18.67,105.69,2023-08-07,28.6,26.0,27.2,21.9,5.42,21.3,37.4
Vinh,18.67,105.69,2023-08-08,32.1,25.4,28.7,4.3,17.19,19.2,32.4
Vinh,18.67,105.69,2023-08-09,33.8,27.5,30.3,0.0,23.58,24.0,43.6
Vinh,18.67,105.69,2023-08-10,35.2,27.9,31.0,0.0,24.24,19.0,35.6
Vinh,18.67,105.69,2023-08-11,30.6,27.5,29.2,2.1,9.98,16.8,28.4
Vinh,18.67,105.69,2023-08-12,34.2,26.6,30.4,0.0,23.2,19.2,37.4
Vinh,18.67,105.69,2023-08-13,33.8,27.4,29.7,5.2,19.16,15.9,31.0
Vinh,18.67,105.69,2023-08-14,32.5,27.1,29.1,1.2,15.62,10.5,23.4
Vinh,18.67,105.69,2023-08-15,32.9,26.2,29.7,0.8,19.32,8.7,27.4
Vinh,18.67,105.69,2023-08-16,34.3,26.8,30.3,0.0,24.42,12.9,24.5
Vinh,18.67,105.69,2023-08-17,34.9,27.0,31.0,0.0,24.27,14.5,28.4
Vinh,18.67,105.69,2023-08-18,37.2,28.4,32.1,0.4,24.75,15.0,29.2
Vinh,18.67,105.69,2023-08-19,35.0,27.4,30.7,1.2,23.59,13.6,27.7
Vinh,18.67,105.69,2023-08-20,32.8,25.7,28.8,6.4,15.52,11.3,25.2
Vinh,18.67,105.69,2023-08-21,32.8,26.0,28.9,8.7,21.72,10.8,28.8
Vinh,18.67,105.69,2023-08-22,35.2,25.4,30.2,0.7,23.95,9.4,26.6
Vinh,18.67,105.69,2023-08-23,37.1,27.0,32.0,0.0,24.05,15.3,33.5
Vinh,18.67,105.69,2023-08-24,35.0,27.2,30.6,2.6,20.61,12.4,27.7
Vinh,18.67,105.69,2023-08-25,34.6,27.1,30.6,1.6,21.52,10.7,24.8
Vinh,18.67,105.69,2023-08-26,36.8,27.4,32.0,0.4,23.4,20.0,33.8
Vinh,18.67,105.69,2023-08-27,37.3,29.0,32.6,0.3,23.63,24.7,47.9
Vinh,18.67,105.69,2023-08-28,33.7,27.2,30.0,7.2,18.16,18.4,33.1
Vinh,18.67,105.69,2023-08-29,31.7,25.9,28.4,1.4,12.39,16.4,33.5
Vinh,18.67,105.69,2023-08-30,32.5,25.8,29.0,0.2,18.55,22.4,42.8
Vinh,18.67,105.69,2023-08-31,32.6,25.7,29.2,0.4,19.2,20.8,41.0
Vinh,18.67,105.69,2023-09-01,34.0,25.2,29.7,0.9,22.12,17.6,36.7
Vinh,18.67,105.69,2023-09-02,36.0,26.9,30.9,1.3,21.94,22.3,43.9
Vinh,18.67,105.69,2023-09-03,36.0,26.6,29.7,2.7,20.3,23.3,45.0
Vinh,18.67,105.69,2023-09-04,31.4,25.8,27.8,1.1,13.81,18.9,38.2
Vinh,18.67,105.69,2023-09-05,29.6,25.5,27.4,2.3,12.39,16.6,33.1
Vinh,18.67,105.69,2023-09-06,31.4,25.4,27.9,11.0,20.62,15.8,33.1
Vinh,18.67,105.69,2023-09-07,32.5,25.5,28.5,4.2,19.05,10.2,27.4
Vinh,18.67,105.69,2023-09-08,32.1,25.4,28.7,2.7,20.81,13.7,29.5
Vinh,18.67,105.69,2023-09-09,31.6,26.0,28.5,3.0,19.02,12.5,28.4
Vinh,18.67,105.69,2023-09-10,30.8,25.8,27.9,22.3,11.38,9.3,20.9
Vinh,18.67,105.69,2023-09-11,31.3,26.0,28.2,4.8,14.94,13.0,34.2
Vinh,18.67,105.69,2023-09-12,33.2,25.8,29.5,0.0,13.95,17.2,29.5
Vinh,18.67,105.69,2023-09-13,29.8,25.7,27.8,22.8,10.2,16.3,28.1
Vinh,18.67,105.69,2023-09-14,30.9,24.8,27.3,0.8,18.21,23.5,43.2
Vinh,18.67,105.69,2023-09-15,26.5,24.5,25.5,18.7,7.59,19.7,37.4
Vinh,18.67,105.69,2023-09-16,28.5,23.6,25.8,27.6,8.61,15.3,30.2
Vinh,18.67,105.69,2023-09-17,28.9,23.7,26.1,9.4,12.19,11.6,25.2
Vinh,18.67,105.69,2023-09-18,30.6,24.5,27.3,2.2,18.3,10.2,23.4
Vinh,18.67,105.69,2023-09-19,31.9,24.3,28.1,3.0,20.64,11.5,25.6
Vinh,18.67,105.69,2023-09-20,32.2,25.5,28.7,0.8,21.08,10.6,25.6
Vinh,18.67,105.69,2023-09-21,31.9,25.2,28.7,1.0,22.04,15.6,30.2
Vinh,18.67,105.69,2023-09-22,31.6,25.1,28.4,1.7,21.39,14.2,29.9
Vinh,18.67,105.69,2023-09-23,32.5,25.1,28.8,0.4,22.35,13.0,27.7
Vinh,18.67,105.69,2023-09-24,31.5,25.4,28.5,2.2,20.52,16.8,34.6
Vinh,18.67,105.69,2023-09-25,26.9,23.3,25.4,84.8,7.01,22.2,45.7
Vinh,18.67,105.69,2023-09-26,26.2,25.2,25.9,59.2,4.96,23.4,45.4
Vinh,18.67,105.69,2023-09-27,28.8,23.9,26.2,8.5,9.69,14.1,30.2
Vinh,18.67,105.69,2023-09-28,27.8,23.6,25.4,45.3,9.53,12.2,25.2
Vinh,18.67,105.69,2023-09-29,28.5,24.0,25.7,11.9,10.71,10.5,21.6
Vinh,18.67,105.69,2023-09-30,30.0,24.5,26.8,10.8,17.89,9.3,22.0
Vinh,18.67,105.69,2023-10-01,31.0,24.1,27.5,0.1,21.3,14.0,29.2
Vinh,18.67,105.69,2023-10-02,30.7,24.9,27.6,1.1,21.59,14.2,28.1
Vinh,18.67,105.69,2023-10-03,31.1,24.4,27.7,0.3,21.61,10.6,23.0
Vinh,18.67,105.69,2023-10-04,31.6,24.9,28.2,0.0,21.43,13.1,27.7
Vinh,18.67,105.69,2023-10-05,31.9,24.6,28.4,0.1,21.52,14.2,29.2
Vinh,18.67,105.69,2023-10-06,32.1,25.2,28.4,2.5,19.32,11.4,23.8
Vinh,18.67,105.69,2023-10-07,29.8,24.0,26.4,39.8,16.66,14.8,34.6
Vinh,18.67,105.69,2023-10-08,26.9,23.7,25.5,28.8,6.38,17.8,31.7
Vinh,18.67,105.69,2023-10-09,27.9,24.0,25.7,5.2,15.65,15.9,31.3
Vinh,18.67,105.69,2023-10-10,26.0,23.5,24.7,17.1,4.26,20.5,36.4
Vinh,18.67,105.69,2023-10-11,27.2,22.7,24.9,5.9,11.76,19.4,36.4
Vinh,18.67,105.69,2023-10-12,24.6,23.1,23.9,23.0,5.35,19.6,34.9
Vinh,18.67,105.69,2023-10-13,26.0,22.8,24.4,21.6,8.45,22.6,41.8
Vinh,18.67,105.69,2023-10-14,26.9,23.5,24.9,20.8,11.42,19.6,36.0
Vinh,18.67,105.69,2023-10-15,27.0,23.2,25.2,2.2,14.77,19.7,38.2
Vinh,18.67,105.69,2023-10-16,27.9,22.0,25.0,1.1,11.74,20.3,37.8
Vinh,18.67,105.69,2023-10-17,28.1,22.1,25.4,1.6,17.67,22.5,42.1
Vinh,18.67,105.69,2023-10-18,29.3,24.0,26.3,0.1,16.7,22.1,42.1
Vinh,18.67,105.69,2023-10-19,31.2,23.5,27.0,1.0,19.76,9.2,20.5
Vinh,18.67,105.69,2023-10-20,29.4,24.1,27.1,0.4,17.5,29.9,54.7
Vinh,18.67,105.69,2023-10-21,27.0,22.2,25.0,0.0,9.78,22.8,41.0
Vinh,18.67,105.69,2023-10-22,25.2,21.9,23.8,1.0,6.34,15.7,28.4
Vinh,18.67,105.69,2023-10-23,25.2,22.3,23.8,9.6,5.63,17.2,32.0
Vinh,18.67,105.69,2023-10-24,27.0,22.7,24.5,10.3,9.45,19.4,34.6
Vinh,18.67,105.69,2023-10-25,26.8,23.2,24.9,29.9,7.63,19.1,32.4
Vinh,18.67,105.69,2023-10-26,27.4,23.1,25.2,6.4,9.71,11.9,25.9
Vinh,18.67,105.69,2023-10-27,29.3,23.5,26.0,4.1,15.9,10.7,25.6
Vinh,18.67,105.69,2023-10-28,27.6,23.7,25.5,11.1,13.8,16.2,33.1
Vinh,18.67,105.69,2023-10-29,26.0,23.4,24.5,23.9,9.64,17.3,32.8
Vinh,18.67,105.69,2023-10-30,25.2,22.8,24.0,41.1,5.86,25.8,45.0
Vinh,18.67,105.69,2023-10-31,25.5,23.2,24.3,17.4,7.05,21.3,38.2
Vinh,18.67,105.69,2023-11-01,27.4,21.9,24.5,3.0,13.99,16.8,32.4
Vinh,18.67,105.69,2023-11-02,28.0,20.8,24.2,0.0,17.39,14.0,28.1
Vinh,18.67,105.69,2023-11-03,28.9,21.5,25.3,0.0,17.37,13.0,27.0
Vinh,18.67,105.69,2023-11-04,29.0,22.5,25.9,0.7,15.31,15.5,28.8
Vinh,18.67,105.69,2023-11-05,30.0,22.9,26.3,0.4,17.94,13.8,27.7
Vinh,18.67,105.69,2023-11-06,29.0,22.5,25.7,20.7,15.64,21.3,38.2
Vinh,18.67,105.69,2023-11-07,26.8,23.4,25.0,14.6,12.56,14.1,29.9
Vinh,18.67,105.69,2023-11-08,28.1,23.0,25.3,0.6,15.16,13.0,27.0
Vinh,18.67,105.69,2023-11-09,29.6,22.5,25.8,0.6,16.59,12.6,25.2
Vinh,18.67,105.69,2023-11-10,29.5,23.1,26.1,0.3,16.82,12.6,24.8
Vinh,18.67,105.69,2023-11-11,29.6,23.5,26.3,0.2,16.95,12.2,26.6
Vinh,18.67,105.69,2023-11-12,28.5,23.9,25.6,8.8,14.25,15.9,31.3
Vinh,18.67,105.69,2023-11-13,24.9,17.4,21.7,83.1,5.33,36.2,63.7
Vinh,18.67,105.69,2023-11-14,20.4,17.0,18.7,3.8,4.98,17.1,29.5
Vinh,18.67,105.69,2023-11-15,23.8,19.2,21.4,2.7,5.41,13.8,24.8
Vinh,18.67,105.69,2023-11-16,23.1,19.5,21.1,15.3,3.86,36.4,64.4
Vinh,18.67,105.69,2023-11-17,22.5,17.2,20.2,0.0,15.58,21.6,41.4
Vinh,18.67,105.69,2023-11-18,22.9,16.6,19.9,0.1,13.43,21.6,40.7
Vinh,18.67,105.69,2023-11-19,23.5,15.6,19.6,0.0,12.29,17.1,33.1
Vinh,18.67,105.69,2023-11-20,24.4,17.4,20.4,0.0,16.85,13.5,27.4
